,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,"CITOQUÍMICA PARA CLASSIFICAR LEUCEMIA: ESTERASE INESPECÍFICA, FOSFATASE ALCALINA LEUCOCITÁRIA, PAS, MIELOPEROXIDASE, SUDAN BLACK B, PERLS",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
1,COAGULOGRAMA (INCLUI: TEMPO DE SANGRAMENTO; TEMPO DE COAGULAÇÃO; TEMPO DE PROTROMBINA; TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA; E CONTAGEM DE PLAQUETAS),,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
2,CONTAGEM DE RETICULÓCITOS,,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
3,DÍMERO-D (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,,19.0,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
4,ENZIMAS ERITROCITÁRIAS,,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
5,"FALCIZAÇÃO, TESTE DE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
6,FATOR 4 PLAQUETÁRIO,,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
7,"FATOR DE VON WILLEBRAND, ANTÍGENO",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
8,"FATOR II, DOSAGEM/ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
9,"FATOR IX, DOSAGEM/ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
10,"FATOR V, DOSAGEM/ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
11,"FATOR VII, ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
12,"FATOR VIII, DOSAGEM/ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
13,"FATOR VIII, INIBIDOR",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
14,"FATOR X, DOSAGEM/ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
15,"FATOR XI, DOSAGEM/ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
16,"FATOR XII, DOSAGEM/ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
17,"FATOR XIII, ATIVIDADE",,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
18,FIBRINOGÊNIO,,,,AMB,HCO,HSO,REF,,,HEMATOLOGIA LABORATORIAL,PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
