,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,DILATAÇÃO PARA TRATAMENTO DE ESTENOSE LARINGO-TRAQUEAL,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
1,DIVERTICULOTOMIA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
2,DRENAGEM CAVITÁRIA POR LAPAROSCOPIA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
3,ECOENDOSCOPIA (ULTRASSOM ENDOSCÓPICO) COM OU SEM PUNÇÃO POR AGULHA,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
4,ENDOSCOPIA COM PAPILOTOMIA,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
5,ENDOSCOPIA DIGESTIVA ALTA,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
6,ENDOSCOPIA DIGESTIVA ALTA COM BIÓPSIA E/OU CITOLOGIA,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
7,ENTEROSCOPIA,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
8,ENTEROSCOPIA DO INTESTINO DELGADO COM CÁPSULA ENDOSCÓPICA (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,,141.0,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
9,"ESCLEROSE DE VARIZES DE ESÔFAGO, ESTÔMAGO OU DUODENO",,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
10,ESTENOSTOMIA ENDOSCÓPICA,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
11,GASTROSTOMIA ENDOSCÓPICA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
12,"HEMOSTASIA MECÂNICA E/OU TÉRMICA DO ESÔFAGO, ESTÔMAGO OU DUODENO",,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
13,HEMOSTASIA TÉRMICA POR ENDOSCOPIA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
14,HEMOSTASIAS DE CÓLON,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
15,HISTEROSCOPIA DIAGNÓSTICA COM OU SEM BIÓPSIA,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
16,INTRODUÇÃO DE PRÓTESE NO ESÔFAGO,,,,AMB,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
17,JEJUNOSTOMIA ENDOSCÓPICA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
18,LAPAROSCOPIA,,,,,HCO,HSO,REF,,,"ENDOSCOPIA DIAGNÓSTICA OUINTERVENCIONISTA",ENDOSCÓPICOS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
