,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,ANGIOPLASTIA RENAL TRANSLUMINAL,,,,,HCO,HSO,REF,PAC,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,AUTOTRANSPLANTE RENAL,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,BIÓPSIA RENAL CIRÚRGICA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,CISTO RENAL - ESCLEROTERAPIA PERCUTÂNEA,,,,AMB,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,ENDOPIELOTOMIA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,ESTENOSE DE JUNÇÃO PIELOURETERAL - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,FÍSTULA PIELO-CUTÂNEA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,LOMBOTOMIA EXPLORADORA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,MARSUPIALIZAÇÃO DE CISTOS RENAIS,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,NEFRECTOMIA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,NEFRECTOMIA LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,NEFRECTOMIA COM URETERECTOMIA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,NEFRO OU PIELOENTEROCISTOSTOMIA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,"NEFROLITOTOMIA SIMPLES, ANATRÓFICA OU PERCUTÂNEA",,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,NEFROLITOTRIPSIA EXTRACORPÓREA,,,,,HCO,HSO,REF,PAC,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,NEFROLITOTRIPSIA PERCUTÂNEA (PNEUMÁTICA OU PNEUMÁTICO-BALÍSTICA – MEC; ELETROHIDRÁULICA - E.H.; OU ULTRASSOM - U.S.),,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,NEFROLITOTRIPSIA PERCUTÂNEA A LASER,,,,,HCO,HSO,REF,PAC,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,NEFROPEXIA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,NEFROPEXIA LAPAROSCÓPICA,,,,,HCO,HSO,REF,,,"RIM, BACINETE E SUPRA-RENAL",SISTEMA URINÁRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
