,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,CURETAGEM OU RESSECÇÃO EM BLOCO DE TUMOR COM RECONSTRUÇÃO E ENXERTO VASCULARIZADO,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,DESCOLAMENTO EPIFISÁRIO (TRAUMÁTICO OU NÃO) TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,ENXERTOS EM PSEUDARTROSES,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,MANIPULAÇÃO ARTICULAR COM OU SEM ANESTESIA GERAL,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,OSTEOTOMIA COM OU SEM FIXADOR EXTERNO (DINÂMICO OU NÃO),,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,PREPARAÇÃO E REVISÃO DE COTO DE AMPUTAÇÃO,,,,AMB,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,"PUNÇÃO OU INFILTRAÇÃO ARTICULAR DIAGNÓSTICA OU TERAPÊUTICA, ORIENTADA OU NÃO POR MÉTODO DE IMAGEM",,,,AMB,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,PUNÇÃO EXTRA-ARTICULAR DIAGNÓSTICA OU TERAPÊUTICA/ ARTROCENTESE (INFILTRAÇÃO/AGULHAMENTO SECO) ORIENTADO OU NÃO POR MÉTODO DE IMAGEM,,,,AMB,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,REDUÇÃO INCRUENTA DE FRATURA,,,,AMB,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,REDUÇÃO INCRUENTA DE LUXAÇÃO E/OU AVULSÕES,,,,AMB,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,RESSECÇÃO DE LESÃO COM CIMENTAÇÃO E OSTEOSÍNTESE,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,RETIRADA DE CORPO ESTRANHO,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,RETIRADA DE ENXERTO ÓSSEO,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,REVISÃO DE ARTROPLASTIA (QUALQUER SEGMENTO),,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
