,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,PLEUROSCOPIA POR VÍDEO,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,PLEUROSTOMIA,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,PUNÇÃO PLEURAL,,,,AMB,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,REPLEÇÃO DE CAVIDADE PLEURAL COM SOLUÇÃO DE ANTIBIÓTICO PARA TRATAMENTO DE EMPIEMA,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,RESSECÇÃO DE TUMOR DA PLEURA LOCALIZADO,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,RESSECÇÃO DE TUMOR DA PLEURA LOCALIZADO POR VÍDEO,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,RETIRADA DE DRENO TUBULAR TORÁCICO,,,,AMB,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,TENDA PLEURAL,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,TENDA PLEURAL POR VÍDEO,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,TRATAMENTO OPERATÓRIO DA HEMORRAGIA INTRAPLEURAL,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,TRATAMENTO OPERATÓRIO DA HEMORRAGIA INTRAPLEURAL POR VÍDEO,,,,,HCO,HSO,REF,,,PLEURA,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,BIÓPSIA DE LINFONODOS PRÉ-ESCALÊNICOS OU DO CONFLUENTE VENOSO,,,,AMB,HCO,HSO,REF,,,MEDIASTINO,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,BIÓPSIA DE TUMOR DO MEDIASTINO,,,,,HCO,HSO,REF,,,MEDIASTINO,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,BIÓPSIA DE TUMOR DO MEDIASTINO POR VÍDEO,,,,,HCO,HSO,REF,,,MEDIASTINO,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,CISTO OU DUPLICAÇÃO BRÔNQUICA OU ESÔFAGICA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,MEDIASTINO,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,CISTO OU DUPLICAÇÃO BRÔNQUICA OU ESÔFAGICA - TRATAMENTO CIRÚRGICO POR VÍDEO,,,,,HCO,HSO,REF,,,MEDIASTINO,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,LIGADURA DE ARTÉRIAS BRÔNQUICAS POR TORACOTOMIA PARA CONTROLE DE HEMOPTISE,,,,,HCO,HSO,REF,,,MEDIASTINO,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,LIGADURA DO DUCTO-TORÁCICO,,,,,HCO,HSO,REF,,,MEDIASTINO,SISTEMA RESPIRATÓRIO E MEDIASTINO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
