,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,RETIRADA DE SHUNT OU DESATIVAÇÃO DE FÍSTULA ARTERIOVENOSA,,,,AMB,HCO,HSO,REF,,,"HEMODIÁLISE DE CURTA E LONGAPERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,ULTRAFILTRAÇÃO,,,,AMB,HCO,HSO,REF,,,"HEMODIÁLISE DE CURTA E LONGAPERMANÊNCIA",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,ANEURISMA ROTO OU TROMBOSADO DE AORTA ABDOMINAL INFRA-RENAL,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,EMBOLECTOMIA OU TROMBO - EMBOLECTOMIA ARTERIAL,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,EXPLORAÇÃO VASCULAR EM TRAUMAS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,LESÕES VASCULARES CERVICAIS E CÉRVICO TORÁCICAS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,LESÕES VASCULARES DE MEMBRO INFERIOR OU SUPERIOR,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,LESÕES VASCULARES INTRA-ABDOMINAIS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,LESÕES VASCULARES TRAUMÁTICAS INTRATORÁCICAS,,,,,HCO,HSO,REF,,,CIRURGIA VASCULAR DE URGÊNCIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,ABLAÇÃO PERCUTÂNEA POR CORRENTE DE CRIOABLAÇÃO PARA O TRATAMENTO DA FIBRILAÇÃO ATRIAL PAROXÍSTICA,,,,,HCO,HSO,REF,PAC,,"HEMODINÂMICA - CARDIOLOGIAINTERVENCIONISTA (PROCEDIMENTOSDIAGNÓSTICOS/TERAPÊUTICOS)",SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
