,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,CONVERSÃO DE ANASTOMOSE GASTROJEJUNAL,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,DEGASTROGASTRECTOMIA COM OU SEM VAGOTOMIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,GASTRECTOMIA COM OU SEM VAGOTOMIA/ COM OU SEM LINFADENECTOMIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,GASTRECTOMIA COM OU SEM VAGOTOMIA/ COM OU SEM LINFADENECTOMIA POR VIDEOLAPAROSCOPIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,GASTRECTOMIA COM RECONSTRUÇÃO JEJUNAL COM OU SEM TORACOTOMIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,GASTRECTOMIA TOTAL OU PARCIALCOM OU SEM LINFADENECTOMIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,GASTROENTEROANASTOMOSE,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,GASTROPLASTIA (CIRURGIA BARIÁTRICA) POR VIDEOLAPAROSCOPIA OU VIA LAPAROTÔMICA (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,,27.0,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,GASTRORRAFIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,GASTROSTOMIA CONFECÇÃO / FECHAMENTO,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,GASTROSTOMIA PARA QUALQUER FINALIDADE,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,MEMBRANA ANTRAL - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,PILOROPLASTIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,PILOROPLASTIA POR VIDEOLAPAROSCOPIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,TRATAMENTO CIRÚRGICO DAS VARIZES GÁSTRICAS,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,VAGOTOMIA (QUALQUER TIPO),,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,VAGOTOMIA SUPERSELETIVA OU VAGOTOMIA GÁSTRICA PROXIMAL POR VIDEOLAPAROSCOPIA,,,,,HCO,HSO,REF,,,ESTÔMAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,AMPUTAÇÃO ABDÔMINO-PERINEAL DO RETO,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,AMPUTAÇÃO ABDÔMINO-PERINEAL DO RETO POR VIDEOLAPAROSCOPIA,,,,,HCO,HSO,REF,,,INTESTINOS,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
