,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,PROFILAXIA: POLIMENTO CORONÁRIO,,,OD,,,,,,,AVALIAÇÕES/ACOMPANHAMENTOS,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
1,TERAPIA ANTINEOPLÁSICA ORAL PARA TRATAMENTO DO CÂNCER (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,PAC,64.0,AVALIAÇÕES/ACOMPANHAMENTOS,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
2,TESTE DE PROVOCAÇÃO ORAL COM ALIMENTOS (COM DIRETRIZ DE UTILIZAÇÃO),536/2022,06/05/2022,,AMB,HCO,HSO,REF,,152.0,AVALIAÇÕES/ACOMPANHAMENTOS,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
3,MEDICAMENTOS PARA O CONTROLE DE EFEITOS ADVERSOS E ADJUVANTES RELACIONADOS A TRATAMENTOS ANTINEOPLÁSICOS (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,,,REF,PAC,54.0,AVALIAÇÕES/ACOMPANHAMENTOS,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
4,CARDIOTOCOGRAFIA,,,,AMB,HCO,HSO,REF,,,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
5,HOLTER DE 24 HORAS - 2 OU MAIS CANAIS - ANALÓGICO OU DIGITAL,,,,AMB,,,REF,,,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
6,MONITORIZAÇÃO AMBULATORIAL DA PRESSÃO ARTERIAL - MAPA (24 HORAS) - COM DIRETRIZ DE UTILIZAÇÃO,,,,AMB,,,REF,,56.0,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
7,MONITORIZAÇÃO DA PRESSÃO INTRACRANIANA,,,,,HCO,HSO,REF,,,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
8,MONITORIZAÇÃO HEMODINÂMICA INVASIVA OU NÃO INVASIVA,,,,,HCO,HSO,REF,,,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
9,MONITORIZAÇÃO NEUROFISIOLÓGICA INTRA-OPERATÓRIA,,,,,HCO,HSO,REF,,,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
10,POTENCIAL EVOCADO INTRA-OPERATÓRIO - MONITORIZAÇÃO CIRÚRGICA (PE/IO),,,,,HCO,HSO,REF,,,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
11,TESTE DE INCLINAÇÃO ORTOSTÁTICA (TILT TEST) - COM DIRETRIZ DE UTILIZAÇÃO,,,,AMB,HCO,HSO,REF,PAC,67.0,MONITORIZAÇÕES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
12,ADAPTAÇÃO E TREINAMENTO DE RECURSOS ÓPTICOS,,,,AMB,,,REF,,,REABILITAÇÃO,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
13,AMPUTAÇÃO (PREPARAÇÃO DO COTO E TREINAMENTO PROTÉTICO),,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
14,BIOFEEDBACK COM EMG,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
15,EXERCÍCIOS DE ORTÓPTICA,,,,AMB,,,REF,,,REABILITAÇÃO,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
16,INFILTRAÇÃO DE PONTO GATILHO OU AGULHAMENTO SECO,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
17,REABILITACAO E REEDUCACAO DE SEQÜELAS EM TRAUMATISMOS E POLITRAUMATIZADOS,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
18,REABILITAÇÃO LABIRÍNTICA,,,,AMB,HCO,HSO,REF,,,REABILITAÇÃO,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES
