,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,ENXERTO PARA REPARO DE NERVO,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,EXCISÃO DE TUMORES DOS NERVOS PERIFÉRICOS (COM OU SEM ENXERTO INTERFASCICULAR),,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,EXPLORAÇÃO CIRÚRGICA DE NERVO (NEURÓLISE EXTERNA),,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,EXTIRPAÇÃO DE NEUROMA,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,IMPLANTE DE GERADOR PARA NEUROESTIMULAÇÃO (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,,39.0,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,LESÃO DE NERVOS ASSOCIADA À LESÃO ÓSSEA,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,LESÃO ESTEREOTÁXICA DE ESTRUTURAS PROFUNDAS PARA TRATAMENTO DA DOR OU MOVIMENTO ANORMAL,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,MICROCIRURGIA DE NERVOS PERIFÉRICOS,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,"MICROCIRURGIA DO PLEXO BRAQUIAL COM A EXPLORAÇÃO, NEURÓLISE E ENXERTOS INTERFASCICULARES PARA REPARO DAS LESÕES",,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,MICRONEURÓLISE,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,MICRONEURÓLISE INTRANEURAL OU INTRAFASCICULAR,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,MICRONEURORRAFIA,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,NEURÓLISE DAS SÍNDROMES COMPRESSIVAS,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,NEUROTOMIA,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,NEUROTRIPSIA,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,REPOSIÇÃO DE FÁRMACO(S) EM BOMBAS IMPLANTADAS,,,,AMB,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,RESSECÇÃO DE NEUROMA,,,,,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,REVISÃO DE SISTEMA IMPLANTADOS PARA INFUSÃO DE FÁRMACOS,,,,AMB,HCO,HSO,REF,,,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,RIZOTOMIA PERCUTÂNEA COM RADIOFREQUÊNCIA (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,,62.0,NERVOS PERIFÉRICOS,SISTEMA NERVOSO - CENTRAL E PERIFÉRICO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
