,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,"AUTOTRANSPLANTE CUTÂNEO, ÓSSEO E/OU MUSCULAR LIGADO POR PEDÍCULO VASCULAR",,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,AUTOTRANSPLANTE DE EPIPLON,,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,"MICROCIRURGIA NAS GRANDES RECONSTRUÇÕES DE CABEÇA E PESCOÇO, NAS EXTENSAS PERDAS DE SUBSTÂNCIA E NA ABLAÇÃO DE TUMORES AO NÍVEL DOS MEMBROS (COM MICROANASTOMOSES VASCULARES)",,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,TRANSPLANTE ÓSSEO VASCULARIZADO (MICROANASTOMOSE),,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,TRANSPLANTES CUTÂNEOS AUTÓLOGOS COM OU SEM MICROANASTOMOSES VASCULARES),,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,TRANSPLANTES MUSCULARES AUTÓLOGOS (COM MICROANASTOMOSES VASCULARES),,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,TRANSPLANTES MÚSCULO-CUTÂNEOS AUTÓLOGOS (COM OU SEM MICROANASTOMOSES VASCULARES),,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,TRANSPLANTES ÓSSEOS AUTÓLOGOS VASCULARIZADOS E TRANSPLANTES OSTEOMUSCULOCUTÂNEOS VASCULARIZADOS (COM MICROANASTOMOSES VASCULARES),,,,,HCO,HSO,REF,,,AUTOTRANSPLANTES OSTEOMIOCUTÂNEOS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,"REIMPLANTE DE SEGMENTOS DISTAIS DO MEMBRO SUPERIOR OU INFERIOR, COM RESSECÇÃO SEGMENTAR",,,,,HCO,HSO,REF,,,"TRANSPLANTES, REIMPLANTES EREVASCULARIZAÇÕES DOS MEMBROS",SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,REIMPLANTE DOS MEMBROS SUPERIORES OU INFERIORES OU PARTES,,,,,HCO,HSO,REF,,,"TRANSPLANTES, REIMPLANTES EREVASCULARIZAÇÕES DOS MEMBROS",SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,TRANSPLANTE ARTICULAR DE METATARSOFALÂNGICA PARA A MÃO,,,,,HCO,HSO,REF,,,"TRANSPLANTES, REIMPLANTES EREVASCULARIZAÇÕES DOS MEMBROS",SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,TRANSPLANTE DE DEDOS DO PÉ PARA A MÃO,,,,,HCO,HSO,REF,,,"TRANSPLANTES, REIMPLANTES EREVASCULARIZAÇÕES DOS MEMBROS",SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,ARTROCENTESE OU PUNÇÃO DIAGNÓSTICA OU TERAPÊUTICA DE ESTRUTURAS OU CAVIDADES EXTRA- ARTICULARES COM APLICAÇÃO DE SUBSTÂNCIAS TERAPÊUTICAS,,,,AMB,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,"ARTROSCOPIA CIRÚRGICA PARA CONDROPLASTIA POR ABRASÃO, PERFURAÇÕES MÚLTIPLAS, REDUÇÃO DE FRATURAS, RESSECÇÃO OU DESBRIDAMENTOS DE FRAGMENTOS TENDÍNEOS, OSTEOCONDROMATOSE, RESSECÇÃO DE BURSAS E CALCIFICAÇÕES TENDÍNEAS, FIXAÇÃO DE FRATURAS E FRAGMENTOS",,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,"ARTROSCOPIA CIRÚRGICA PARA DESCOMPRESSÃO DO CANAL CARPIANO, ENCURTAMENTO DO CUBITAL E ATRODESE EM GERAL",,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,"ARTROSCOPIA CIRÚRGICA PARA MENISCECTOMIA, SUTURA MENISCAL, REMODELAÇÃO DE MENISCO DISCÓIDE, REPARAÇÃO, REFORÇO OU RECONSTRUÇÃO DOS LIGAMENTOS CRUZADOS OU REALINHAMENTO PATELO-FEMORAL",,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,ARTROSCOPIA P/ DIAGNÓSTICO COM OU SEM BIÓPSIA SINOVIAL,,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,"ARTROSCOPIA PARA DESCOMPRESSÃO SUBACROMIAL COM ROTURA DO MANGUITO ROTADOR, RESSECÇÃO DA EXTREMIDADE LATERAL DA CLAVÍCULA, ARTRODESE DO OMBRO, FIXAÇÃO MENISCA",,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,ARTROSCOPIA PARA SINOVECTOMIAS E RESSECÇÃO DE MENISCOS,,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
