,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,FACECTOMIA COM LENTE INTRA-OCULAR COM OU SEM FACOEMULSIFICAÇÃO,,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,FACECTOMIA SEM IMPLANTE,,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,IMPLANTE SECUNDÁRIO / EXPLANTE DE LENTE INTRA-OCULAR,,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,"REMOÇÃO DE PIGMENTOS DA LENTE INTRA-OCULAR COM YAG LASER, APÓS CIRURGIA DE CATARATA",,,,AMB,HCO,HSO,REF,,,CRISTALINO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,BIÓPSIA DE TUMOR VIA PARS PLANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,BIÓPSIA DE VÍTREO VIA PARS PLANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,ENDOLASER/ENDODIATERMIA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,IMPLANTE DE SILICONE INTRAVÍTREO,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,INFUSÃO DE PERFLUOCARBONO,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,TRATAMENTO OCULAR QUIMIOTERÁPICO COM ANTIANGIOGÊNICO (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,PAC,74.0,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,MEMBRANECTOMIA EPI OU SUB-RETINIANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,RETIRADA DE CORPO ESTRANHO,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,RETIRADA DE ÓLEO DE SILICONE,,,,AMB,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,TROCA FLUIDO GASOSA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,VITRECTOMIA A CÉU ABERTO - CERATOPRÓTESE,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,VITRECTOMIA ANTERIOR,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,VITRECTOMIA VIAS PARS PLANA,,,,,HCO,HSO,REF,,,CORPO VÍTREO,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,BIÓPSIA DE ESCLERA,,,,AMB,HCO,HSO,REF,,,ESCLERA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,ENXERTO DE ESCLERA,,,,,HCO,HSO,REF,,,ESCLERA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
