,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,"ARTROSCOPIA PARA RECONSTRUÇÃO, RETENCIONAMENTO OU REFORÇO DE LIGAMENTO",,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,"ARTROSCOPIA PARA TRATAMENTO DE INFECÇÃO, REMOÇÃO DE CORPOS ESTRANHOS OU FRAGMENTOS LIVRES, SINOVECTOMIA PARCIAL (PLICAS), ADERÊNCIAS, MANIPULAÇÕES, DESBRIDAMENTOS",,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,ARTROSCOPIA PARA TRATAMENTO DE LUXAÇÃO RECIDIVANTE,,,,,HCO,HSO,REF,,,ARTROSCOPIA,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,INSTALAÇÃO DE HALO CRANIANO,,,,,HCO,HSO,REF,,,TRAÇÃO,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,TRAÇÃO CUTÂNEA E OU TRANSESQUELETICA - QUALQUER LOCALIZAÇÃO,,,,,HCO,HSO,REF,,,TRAÇÃO,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,RETIRADA DE PRÓTESES DE SUBSTITUIÇÃO DE PEQUENAS ARTICULAÇÕES,,,,,HCO,HSO,REF,,,RETIRADA DE MATERIAL DE SÍNTESE,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,RETIRADA DE MATERIAL DE SÍNTESE (QUALQUER MATERIAL),,,,AMB,HCO,HSO,REF,,,RETIRADA DE MATERIAL DE SÍNTESE,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,APARELHOS GESSADOS (QUALQUER TIPO E LOCALIZAÇÃO),,,,AMB,HCO,HSO,REF,,,IMOBILIZAÇÕES,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,IMOBILIZAÇÕES NÃO-GESSADAS (QUALQUER LOCALIZAÇÃO),,,,AMB,HCO,HSO,REF,,,IMOBILIZAÇÕES,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,AMPUTAÇÃO/DESARTICULAÇÃO DE MEMBRO OU SEGMENTO,,,,,HCO,HSO,REF,,,PROCEDIMENTOS GERAIS,SISTEMA MÚSCULO-ESQUELÉTICO E ARTICULAÇÕES,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
