,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,CLITOROPLASTIA,,,,,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,EXCISÃO RADICAL LOCAL DA VULVA,,,,,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,EXÉRESE DE GLÂNDULA DE SKENE,,,,AMB,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,EXÉRESE DE LESÃO DA VULVA E/OU DO PERÍNEO,,,,AMB,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,HIPERTROFIA DOS PEQUENOS LÁBIOS - CORREÇÃO CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,INCISÃO E DRENAGEM DA GLÂNDULA DE BARTHOLIN OU SKENE,,,,AMB,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,MARSUPIALIZAÇÃO DA GLÂNDULA DE BARTHOLIN,,,,AMB,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,VULVECTOMIA,,,,,HCO,HSO,REF,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,BIÓPSIA DE VAGINA,,,,AMB,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,"CAUTERIZAÇÃO QUÍMICA, OU ELETROCAUTERIZAÇÃO, OU CRIOCAUTERIZAÇÃO DE LESÕES DA VAGINA",,,,,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,COLPECTOMIA,,,,,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,COLPOCLEISE (LEFORT),,,,,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,COLPOPLASTIA,,,,,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,COLPORRAFIA OU COLPOPERINEOPLASTIA (INCLUINDO RESSECÇÃO DE SEPTO OU RESSUTURA DE PAREDE VAGINAL),,,,,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,COLPOTOMIA OU CULDOCENTESE,,,,AMB,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,EXÉRESE DE CISTO VAGINAL,,,,AMB,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,EXTRAÇÃO DE CORPO ESTRANHO,,,,,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,FÍSTULA GINECOLÓGICA - TRATAMENTO CIRÚRGICO,,,,,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,HIMENOTOMIA,,,,AMB,HCO,HSO,REF,,,VAGINA,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
