,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,SUTURA DE PÁLPEBRA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,TARSORRAFIA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,TELECANTO - CORREÇÃO CIRÚRGICA,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,TRIQUÍASE COM OU SEM ENXERTO,,,,AMB,HCO,HSO,REF,,,PÁLPEBRA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,CORREÇÃO DA ENOFTALMIA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,DESCOMPRESSÃO DE ÓRBITA OU NERVO ÓTICO,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,EXENTERAÇÃO DE ÓRBITA COM OU SEM OSTEOTOMIA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,"EXÉRESE DE TUMOR COM ABORDAGEM CRANIOFACIAL ONCOLÓGICA (TEMPO FACIAL) PÁLPEBRA, CAVIDADE ORBITÁRIA E OLHOS",,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,EXÉRESE OU RESSECÇÃO DE TUMOR DE ÓRBITA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,FRATURA DE ÓRBITA - REDUÇÃO CIRÚRGICA COM OU SEM ENXERTO ÓSSEO,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,IMPLANTE SECUNDÁRIO DE ÓRBITA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,MICROCIRURGIA PARA TUMORES ORBITÁRIOS,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,RECONSTITUIÇÃO DE PAREDES ORBITÁRIAS,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,RECONSTRUÇÃO DA CAVIDADE ORBITAL,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,RESSECÇÃO DE TUMORES DA CAVIDADE ORBITÁRIA,,,,,HCO,HSO,REF,,,CAVIDADE ORBITÁRIA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,AUTOTRANSPLANTE CONJUNTIVAL,,,,,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,BIÓPSIA DE CONJUNTIVA,,,,AMB,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,EXÉRESE DE PTERÍGIO,,,,AMB,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,EXÉRESE DE TUMOR DE CONJUNTIVA,,,,,HCO,HSO,REF,,,CONJUNTIVA,OLHOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
