,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,COLESTEROL (HDL),,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
1,COLESTEROL (LDL),,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
2,COLESTEROL (VLDL),,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
3,COLESTEROL TOTAL,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
4,CREATINA,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
5,CREATININA,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
6,CREATINO FOSFOQUINASE,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
7,CREATINO FOSFOQUINASE - CK MASSA,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
8,CREATINO FOSFOQUINASE - FRAÇÃO MB,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
9,CREATINO FOSFOQUINASE - FRAÇÃO MB - ATIVIDADE,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
10,CURVA GLICÊMICA (4 DOSAGENS) VIA ORAL OU ENDOVENOSA,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
11,DESIDROGENASE ALFA-HIDROXIBUTÍRICA,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
12,DESIDROGENASE GLUTÂMICA,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
13,DESIDROGENASE LÁCTICA,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
14,DESIDROGENASE LÁCTICA - ISOENZIMAS FRACIONADAS,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
15,RAZÃO DO TESTE sFlt/PLGF  (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,,139.0,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
16,DOSAGEM DE ANTIMICROBIANOS,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
17,DOSAGEM DE ANTICONVULSIVANTES,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
18,DOSAGEM DE ANTIDEPRESSIVOS,,,,AMB,HCO,HSO,REF,,,"BIOQUÍMICA (SANGUE, URINA E OUTROSMATERIAIS)",PROCEDIMENTOS LABORATORIAIS,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS
