,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,MARSUPIALIZAÇÃO DE LINFOCELE,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,MARSUPIALIZAÇÃO LAPAROSCÓPICA DE LINFOCELE,,,,,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,PUNÇÃO BIÓPSIA GANGLIONAR,,,,AMB,HCO,HSO,REF,,,CIRURGIA LINFÁTICA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,CORREÇÃO CIRÚRGICA DAS ARRITMIAS,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,DRENAGEM DO PERICÁRDIO,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,DRENAGEM DO PERICÁRDIO POR VÍDEO,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,PERICARDIOCENTESE,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,PERICARDIOTOMIA / PERICARDIECTOMIA,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,PERICARDIOTOMIA / PERICARDIECTOMIA POR VÍDEO,,,,,HCO,HSO,REF,,,PERICÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,HIPOTERMIA PROFUNDA COM OU SEM PARADA CIRCULATÓRIA TOTAL,,,,,HCO,HSO,REF,,,HIPOTERMIA,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,BIÓPSIA DO MIOCÁRDIO,,,,,HCO,HSO,REF,,,MIOCÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,"CARDIOTOMIA (FERIMENTO, CORPO ESTRANHO, EXPLORAÇÃO)",,,,,HCO,HSO,REF,,,MIOCÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,RETIRADA DE TUMORES INTRACARDÍACOS,,,,,HCO,HSO,REF,,,MIOCÁRDIO,SISTEMA CÁRDIO-CIRCULATÓRIO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,AUTOTRANSPLANTE COM MICROCIRURGIA,,,,,HCO,HSO,REF,,,ESÔFAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,DISSECÇÃO DO ESÔFAGO TORÁCICO,,,,,HCO,HSO,REF,,,ESÔFAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,ESOFAGECTOMIA DISTAL COM OU SEM TORACOTOMIA/ COM OU SEM LINFADENECTOMIA,,,,,HCO,HSO,REF,,,ESÔFAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,"ESOFAGOPLASTIA (COLOPLASTIA, GASTROPLASTIA)",,,,,HCO,HSO,REF,,,ESÔFAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,ESOFAGORRAFIA,,,,,HCO,HSO,REF,,,ESÔFAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,ESOFAGORRAFIA TORÁCICA POR VIDEOTORACOSCOPIA,,,,,HCO,HSO,REF,,,ESÔFAGO,SISTEMA DIGESTIVO E ANEXOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
