,PROCEDIMENTO,RN (alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPITULO
0,OSTEOPLASTIAS DE MANDÍBULA/MAXILA,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
1,OSTEOPLASTIAS DO ARCO ZIGOMÁTICO,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
2,OSTEOPLASTIAS ETMÓIDO ORBITAIS,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
3,OSTEOTOMIA CRÂNIO-MAXILARES,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
4,OSTEOTOMIA E OSTEOPLASTIA DE MANDÍBULA PARA LATEROGNATISMO,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
5,OSTEOTOMIAS ALVÉOLO PALATINAS,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
6,OSTEOTOMIAS DOS MAXILARES OU MALARES,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
7,OSTEOTOMIA DA MANDÍBULA E/OU MAXILA COM APLICAÇÃO DE OSTEODISTRATOR (COM DIRETRIZ DE UTILIZAÇÃO),,,,,HCO,HSO,REF,,144.0,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
8,RECONSTRUÇÃO DE MANDÍBULA/MAXILA COM PRÓTESE E OU ENXERTO ÓSSEO,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
9,REDUÇÃO SIMPLES DA LUXAÇÃO DA ARTICULAÇÃO TÊMPORO-MANDIBULAR COM FIXAÇÃO INTERMAXILAR,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
10,RETIRADA DE CORPO ESTRANHO DA REGIÃO BUCO-MAXILO-FACIAL,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
11,SUTURA DE FERIDA EM REGIÃO BUCO-MAXILO-FACIAL (COM DIRETRIZ DE UTILIZAÇÃO),,,OD,AMB,HCO,HSO,REF,,97.0,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
12,TRATAMENTO CIRÚRGICO DE ANQUILOSE DA ARTICULAÇÃO TÊMPORO MANDIBULAR,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
13,TRATAMENTO CIRÚRGICO DE CISTOS,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
14,TRATAMENTO CIRÚRGICO DE FÍSTULA BUCO-MAXILO-FACIAL E BUCO NASAL,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
15,TRATAMENTO CIRÚRGICO DE LUXAÇÃO DA ATM,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
16,TRATAMENTO CIRÚRGICO DE TUMORES E EXOSTOSES,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
17,TRATAMENTO CIRURGICO OU ARTROPLASTIA PARA LUXAÇÃO DA ARTICULAÇÃO TÊMPORO-MANDIBULAR,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
18,TRATAMENTO CIRURGICO OU ARTROPLASTIA PARA LUXAÇÃO DA ARTICULAÇÃO TÊMPORO-MANDIBULAR POR ARTROSCOPIA,,,,,HCO,HSO,REF,,,"CIRURGIA REPARADORA E FUNCIONAL DAFACE",CABEÇA E PESCOÇO,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
